# field	phot_id	z_best_s	use_phot	use_zgrism	z_best	z_best_l95	z_best_l68	z_best_u68	z_best_u95
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos	20739	2	1	1	1.7941	1.7848	1.7900	1.7973	1.8005
cosmos	20740	2	1	1	0.3404	0.3337	0.3373	0.3603	0.3765
cosmos	20741	3	1	0	1.8013	1.4730	1.6440	1.9460	2.0610
cosmos	20742	3	1	0	1.7676	1.1410	1.3760	2.1230	2.3670
cosmos	20743	3	0	0	1.0561	0.9990	1.0150	1.0980	1.1170
cosmos	20744	3	1	0	1.8002	1.6920	1.7360	1.8680	1.9270
cosmos	20745	3	1	0	0.2269	0.0950	0.1190	0.3090	0.6390
cosmos	20746	2	1	1	2.0177	2.0099	2.0143	2.0202	2.0231
cosmos	20747	3	1	0	1.0248	0.1240	0.4540	2.0170	2.9320
cosmos	20748	3	1	0	0.4770	0.4530	0.4580	0.4950	0.5090
cosmos	20749	3	1	0	1.4799	1.3070	1.3670	1.5760	1.9240
cosmos	20750	3	1	0	1.3957	1.3050	1.3430	1.4540	1.4820
cosmos	20751	3	1	0	1.8388	1.7010	1.7520	1.9280	2.0170
cosmos	20752	3	1	0	0.8679	0.0900	0.8320	0.8990	0.9180
cosmos	20753	2	1	1	1.7969	1.7472	1.7755	1.8492	1.8858
cosmos	20754	3	1	0	0.6087	0.4810	0.5600	0.6600	0.6870
cosmos	20755	3	0	0	0.6186	0.5610	0.5870	0.6510	0.6770
cosmos	20756	2	1	1	0.5496	0.5144	0.5424	0.5656	0.5835
cosmos	20757	3	1	0	0.9401	0.7560	0.8370	1.0350	1.0940
cosmos	20758	2	1	1	1.2580	1.2354	1.2509	1.2637	1.2694
cosmos	20759	3	1	0	1.6574	1.1940	1.3140	2.0050	2.2870
cosmos	20760	3	1	0	3.1550	3.0720	3.1000	3.2070	3.2450
cosmos	20761	3	1	0	3.2741	3.0880	3.1830	3.3650	3.4210
cosmos	20762	3	1	0	0.9715	0.9230	0.9420	1.0020	1.0220
cosmos	20763	3	1	0	0.3384	0.2210	0.2580	0.4170	0.4370
cosmos	20764	2	1	1	1.1117	1.0980	1.1018	1.1133	1.1168
cosmos	20765	3	1	0	0.7548	0.7160	0.7280	0.7810	0.8100
cosmos	20766	3	1	0	0.3520	0.3250	0.3330	0.3710	0.3880
cosmos	20767	3	1	0	1.4200	1.3670	1.3870	1.4550	1.4800
cosmos	20768	3	0	0	0.5004	0.4460	0.4610	0.5420	0.5720
cosmos	20769	3	1	0	2.5299	2.4580	2.4940	2.7330	2.8180
cosmos	20770	3	0	0	1.9934	1.4130	1.7820	2.2350	2.4660
cosmos	20771	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	20772	3	1	0	1.7654	1.6060	1.6930	1.8380	2.0290
cosmos	20773	3	1	0	0.9202	0.8590	0.8870	0.9520	0.9740
cosmos	20774	2	1	1	1.6751	1.5828	1.6166	1.7016	1.7402
cosmos	20775	3	1	0	0.2696	0.1290	0.1970	0.3130	0.3400
cosmos	20776	3	1	0	4.1615	2.9040	3.3620	5.4670	5.8890
cosmos	20777	3	0	0	2.5089	2.3360	2.4220	2.6000	2.6580
cosmos	20778	3	1	0	4.9308	4.6240	4.8110	5.0620	5.1650
cosmos	20779	3	1	0	0.4898	0.4260	0.4510	0.5280	0.6100
cosmos	20780	2	1	1	0.9060	0.8993	0.9025	0.9090	0.9116
cosmos	20781	3	1	0	0.2275	0.1910	0.2050	0.2490	0.2730
cosmos	20782	3	0	0	2.1819	1.3410	1.6580	2.6230	2.7130
cosmos	20783	3	1	0	0.7765	0.6140	0.7220	0.8820	4.6640
cosmos	20784	3	1	0	1.1950	0.1040	0.2970	1.0160	1.0880
cosmos	20785	3	1	0	0.5898	0.5000	0.5490	0.6290	0.6600
cosmos	20786	3	0	0	1.4487	1.2640	1.3220	1.5880	1.7420
cosmos	20787	3	1	0	0.6077	0.5750	0.5870	0.6300	0.6430
cosmos	20788	3	1	0	0.7238	0.4870	0.5390	0.7310	1.1900
cosmos	20789	3	1	0	0.7765	0.6160	0.7060	0.8650	0.9380
cosmos	20790	3	1	0	3.5436	3.3330	3.4190	3.6430	3.9170
cosmos	20791	1	1	1	0.2497	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	20792	3	1	0	0.9022	0.8480	0.8680	0.9370	0.9570
cosmos	20793	3	1	0	5.4196	5.2860	5.3430	5.5030	5.5250
cosmos	20794	3	1	0	3.6919	3.6090	3.6290	3.7520	3.7870
cosmos	20795	3	1	0	0.8534	0.7740	0.8080	0.9050	0.9420
cosmos	20796	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	20797	3	1	0	3.4462	3.3430	3.3850	3.5100	3.5550
cosmos	20798	3	1	0	4.9271	0.6730	0.7790	5.0380	5.1240
cosmos	20799	3	1	0	1.5462	1.4870	1.5100	1.5840	1.6090
cosmos	20800	3	1	0	1.4955	1.0110	1.1590	1.9950	2.2610
cosmos	20801	3	1	0	0.7441	0.2940	0.4820	1.0080	1.2650
cosmos	20802	3	1	0	0.0540	0.0110	0.0170	0.1250	0.1540
cosmos	20803	3	1	0	0.5599	0.1630	0.4130	3.1800	3.3610
cosmos	20804	3	1	0	1.4551	1.0650	1.1950	1.7230	1.9410
cosmos	20805	3	1	0	0.3895	0.2120	0.3120	0.4620	0.5560
cosmos	20806	3	1	0	0.9703	0.8470	0.9090	1.0310	1.0570
cosmos	20807	3	1	0	1.5809	1.3640	1.4690	1.6730	1.8470
cosmos	20808	3	1	0	1.7727	1.6150	1.7030	1.8440	1.9760
cosmos	20809	3	1	0	1.2567	1.0440	1.1070	1.4130	1.6230
cosmos	20810	3	1	0	1.2238	0.8880	1.0640	1.3570	1.5640
cosmos	20811	3	1	0	1.2661	0.9270	1.0280	1.4440	1.5460
cosmos	20812	3	1	0	3.2468	3.1400	3.1820	3.3150	3.3650
cosmos	20813	3	1	0	0.4225	0.3660	0.3890	0.4670	0.4930
cosmos	20814	3	1	0	3.3228	3.1570	3.2520	3.4040	3.4560
cosmos	20815	3	1	0	1.8443	1.6400	1.7360	1.9410	2.0200
cosmos	20816	3	1	0	0.3593	0.3190	0.3360	0.3810	0.3950
cosmos	20817	3	1	0	3.2760	3.1640	3.2150	3.3380	3.3780
cosmos	20818	3	1	0	0.6034	0.5740	0.5820	0.6280	0.9270
cosmos	20819	3	1	0	1.8399	1.6710	1.7570	1.9370	2.0060
cosmos	20820	2	1	1	0.3451	0.3327	0.3378	0.3556	0.3654
cosmos	20821	3	1	0	0.1091	0.0890	0.0940	0.1240	0.1360
cosmos	20822	3	1	0	1.3892	1.0930	1.2600	1.5520	1.6590
cosmos	20823	3	1	0	3.1034	0.1440	0.1850	3.2360	3.3230
cosmos	20824	3	1	0	3.5737	3.4790	3.5200	3.6370	3.6600
cosmos	20825	3	1	0	0.7163	0.6710	0.6820	0.7570	0.7710
cosmos	20826	3	0	0	3.7035	3.5380	3.6060	3.8060	3.8870
cosmos	20827	3	1	0	3.3574	3.2580	3.2980	3.4210	3.4630
cosmos	20828	3	1	0	0.1162	0.0920	0.1020	0.1320	1.2370
cosmos	20829	3	1	0	0.1183	0.0310	0.0600	0.1690	0.2570
cosmos	20830	3	1	0	3.4601	3.3850	3.4010	3.5130	3.5530
cosmos	20831	3	1	0	4.9272	4.7230	4.8020	5.0460	5.2540
cosmos	20832	3	0	0	3.2906	3.1850	3.2250	3.3660	3.4160
cosmos	20833	2	1	1	0.3566	0.3301	0.3419	0.3727	0.3817
cosmos	20834	3	1	0	3.7406	3.6230	3.6690	3.8140	3.8710
cosmos	20835	3	1	0	1.3891	0.1260	0.7700	2.0980	2.5020
cosmos	20836	3	1	0	0.3683	0.1910	0.2700	0.4810	0.5460
cosmos	20837	3	1	0	0.8956	0.8150	0.8530	0.9390	0.9690
cosmos	20838	3	1	0	0.0546	0.0160	0.0380	0.0730	0.0830
cosmos	20839	2	1	1	0.8908	0.8800	0.8853	0.8946	0.8979
cosmos	20840	3	1	0	0.2228	0.1700	0.1940	0.2370	0.3320
cosmos	20841	3	0	0	0.0100	0.0100	0.0110	0.0240	0.0330
cosmos	20842	2	1	1	0.7393	0.7111	0.7346	0.7959	0.8153
cosmos	20843	3	1	0	1.4262	1.1630	1.2910	1.5530	1.6650
cosmos	20844	2	1	1	0.3607	0.3189	0.3366	0.3900	0.4082
cosmos	20845	3	0	0	0.5455	0.1010	0.3270	0.7540	0.9970
cosmos	20846	3	1	0	0.4532	0.1970	0.3970	0.5670	0.7080
cosmos	20847	3	0	0	0.2202	0.2030	0.2060	0.2350	0.2380
cosmos	20848	3	1	0	1.9361	1.5140	1.8170	2.0750	2.2050
cosmos	20849	3	1	0	1.5467	1.3900	1.4530	1.6360	1.7320
cosmos	20850	3	1	0	0.8750	0.7790	0.8200	0.9290	0.9730
cosmos	20851	3	1	0	0.8890	0.7970	0.8470	0.9310	0.9630
cosmos	20852	3	1	0	2.6134	2.4820	2.5460	2.6850	2.7380
cosmos	20853	3	1	0	1.8181	1.7270	1.7650	1.8710	1.9270
cosmos	20854	3	1	0	1.3052	1.1210	1.2250	1.3860	1.5390
cosmos	20855	3	0	0	4.5856	4.6630	4.6680	4.7780	4.8260
cosmos	20856	3	0	0	1.9299	1.2300	1.8210	2.0780	2.2510
cosmos	20857	3	1	0	0.8803	0.7310	0.8360	0.9320	0.9660
cosmos	20858	3	1	0	0.8794	0.8440	0.8520	0.9070	0.9330
cosmos	20859	3	1	0	1.5582	1.3450	1.4320	1.6250	1.6450
cosmos	20860	3	1	0	1.6566	1.4520	1.5290	1.7780	1.8470
cosmos	20861	3	1	0	1.4923	1.0610	1.1260	1.8050	1.9990
cosmos	20862	3	0	0	0.6129	0.0740	0.2180	0.7860	1.0580
cosmos	20863	3	1	0	0.1308	0.0270	0.0520	0.3270	1.3530
cosmos	20864	3	1	0	0.4129	0.3720	0.3930	0.4340	0.4460
cosmos	20865	3	0	0	0.7488	0.7030	0.7220	0.7750	0.8000
cosmos	20866	2	1	1	1.8067	1.7151	1.7969	1.8116	1.8183
cosmos	20867	3	1	0	1.6190	1.4570	1.5670	1.6790	1.7290
cosmos	20868	3	0	0	3.1612	2.9130	3.0300	3.3170	3.4510
cosmos	20869	2	1	1	0.5817	0.5609	0.5747	0.5970	0.6156
cosmos	20870	3	1	0	1.6279	1.5680	1.5920	1.6630	1.6880
cosmos	20871	3	1	0	0.3476	0.0580	0.1460	0.5820	0.7410
cosmos	20872	3	1	0	3.2283	3.1200	3.1680	3.2910	3.3330
cosmos	20873	3	1	0	1.5761	1.1250	1.2970	1.8680	2.0480
cosmos	20874	3	1	0	2.4930	2.2160	2.3830	2.5840	2.6360
cosmos	20875	3	1	0	0.0671	0.0110	0.0140	0.1340	0.1740
cosmos	20876	3	1	0	1.2714	0.0750	1.1300	1.4200	1.5210
cosmos	20877	3	1	0	3.0839	2.9770	3.0190	3.1530	3.2020
cosmos	20878	3	1	0	2.2674	2.0960	2.1870	2.3510	2.4040
cosmos	20879	3	1	0	2.5427	0.1540	0.1930	2.6500	2.8000
cosmos	20880	3	1	0	0.7528	0.7140	0.7270	0.7800	0.8020
cosmos	20881	3	1	0	0.2965	0.2770	0.2810	0.3120	0.3220
cosmos	20882	3	1	0	3.4315	3.2120	3.3170	3.5470	3.6430
cosmos	20883	3	1	0	0.1486	0.0570	0.0900	0.2480	0.3010
cosmos	20884	2	1	1	0.8767	0.8667	0.8731	0.8878	0.8933
cosmos	20885	3	1	0	0.9069	0.0690	0.0840	0.9310	0.9410
cosmos	20886	3	1	0	2.5173	2.3550	2.4460	2.5870	2.6230
cosmos	20887	3	1	0	1.4349	1.3800	1.3980	1.4730	1.5010
cosmos	20888	3	1	0	0.6055	0.4820	0.5770	0.6410	0.6620
cosmos	20889	3	1	0	1.9142	1.7120	1.8070	2.0290	2.1550
cosmos	20890	2	1	1	1.4437	1.4298	1.4387	1.4491	1.4560
cosmos	20891	3	1	0	3.1085	2.9350	3.0120	3.2000	3.2840
cosmos	20892	3	1	0	0.8904	0.8460	0.8630	0.9180	0.9380
cosmos	20893	3	1	0	1.6674	1.1020	1.5880	1.7520	1.8160
cosmos	20894	3	0	0	1.9528	1.8600	1.8890	2.0210	2.0920
cosmos	20895	3	1	0	0.8800	0.8460	0.8550	0.9050	0.9170
cosmos	20896	3	1	0	2.3120	2.1890	2.2540	2.3740	2.4150
cosmos	20897	3	1	0	1.6437	1.3240	1.3850	1.4790	1.4870
cosmos	20898	3	1	0	0.3084	0.0550	0.1500	0.6830	2.9340
cosmos	20899	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
cosmos	20900	3	1	0	3.3184	3.1560	3.2240	3.4130	3.4900
cosmos	20901	3	1	0	4.0085	3.8870	3.9410	4.0810	4.1300
cosmos	20902	3	1	0	0.0571	0.0110	0.0230	0.0830	0.0960
cosmos	20903	3	1	0	1.0704	0.9570	1.0130	1.1210	1.1490
cosmos	20904	3	0	0	1.7951	1.0370	1.7240	1.8670	1.9510
cosmos	20905	3	1	0	0.7739	0.5390	0.7000	0.8720	0.9450
cosmos	20906	3	0	0	1.9756	0.7230	1.6840	2.3330	2.6900
cosmos	20907	3	1	0	0.8822	0.7730	0.8130	0.9590	0.9950
cosmos	20908	2	1	1	0.6845	0.6786	0.6813	0.6863	0.6887
cosmos	20909	2	1	1	0.3764	0.3340	0.3486	0.3782	0.3847
cosmos	20910	2	1	1	0.8757	0.8643	0.8694	0.8812	0.8872
cosmos	20911	2	1	1	0.2190	0.1509	0.1735	0.2248	0.2426
cosmos	20912	2	1	1	0.2238	0.2026	0.2125	0.2287	0.2353
cosmos	20913	3	1	0	0.9083	0.7200	0.8260	0.9780	1.0160
cosmos	20914	3	1	0	0.9778	0.9350	0.9510	1.0150	1.1490
cosmos	20915	3	1	0	1.9107	0.4810	1.5100	2.3930	2.9250
cosmos	20916	3	1	0	1.2417	1.0800	1.1720	1.3020	1.3390
cosmos	20917	3	1	0	2.5629	2.3870	2.4670	2.6620	2.7220
cosmos	20918	3	1	0	0.1184	0.1000	0.1040	0.1320	0.1420
cosmos	20919	3	1	0	0.7284	0.5520	0.6020	0.8240	0.8900
cosmos	20920	3	1	0	0.0501	0.0180	0.0380	0.0640	0.0730
cosmos	20921	3	1	0	0.7498	0.6770	0.7150	0.7850	0.8150
cosmos	20922	3	1	0	1.3819	0.6450	1.1540	1.3950	1.4330
cosmos	20923	3	1	0	0.3596	0.3270	0.3420	0.3820	0.3940
cosmos	20924	1	1	1	0.6260	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	20925	3	0	0	1.6618	1.5660	1.6010	2.6630	2.8140
cosmos	20926	3	1	0	1.2386	1.0450	1.1160	1.3360	1.4290
cosmos	20927	3	1	0	1.2845	1.2300	1.2500	1.3180	1.3640
cosmos	20928	3	1	0	1.4353	1.3910	1.4090	1.4730	1.4840
cosmos	20929	3	1	0	0.8918	0.8630	0.8690	0.9150	0.9310
cosmos	20930	1	1	1	0.6006	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	20931	3	1	0	1.4619	1.3930	1.4180	1.5020	1.6070
cosmos	20932	3	1	0	1.5896	1.2550	1.3650	1.8130	2.0630
cosmos	20933	3	1	0	1.4564	1.1220	1.2750	1.6390	2.0050
cosmos	20934	3	1	0	1.3169	0.4990	0.8150	2.1270	3.8100
cosmos	20935	3	0	0	1.3112	0.8570	1.0220	1.3880	1.4980
cosmos	20936	3	1	0	0.8695	0.7340	0.8150	0.9200	0.9560
cosmos	20937	3	1	0	1.4669	1.0100	1.2570	1.5870	1.6540
cosmos	20938	3	1	0	0.0486	0.0200	0.0370	0.2180	0.3040
cosmos	20939	3	1	0	3.9570	3.8010	3.8650	4.0500	4.1060
cosmos	20940	3	1	0	0.9350	0.8140	0.8730	1.0010	1.0880
cosmos	20941	3	1	0	1.4070	1.1170	1.2600	1.5580	1.7060
cosmos	20942	3	1	0	2.5422	1.1850	1.5080	3.1580	5.3290
cosmos	20943	3	1	0	1.8107	1.5140	1.6980	1.9310	2.0230
cosmos	20944	3	1	0	0.9888	0.7260	0.8100	1.2430	1.5930
cosmos	20945	3	1	0	1.5665	1.4340	1.4930	1.6270	1.6620
cosmos	20946	3	1	0	1.4379	0.9640	1.1040	1.6360	1.7010
cosmos	20947	3	1	0	1.4691	1.2520	1.3200	1.6220	1.7160
cosmos	20948	3	1	0	2.2230	1.8970	2.0550	2.3450	2.3910
cosmos	20949	3	1	0	0.8763	0.6130	0.8480	0.9200	0.9440
cosmos	20950	3	1	0	1.6083	1.5440	1.5690	1.6480	1.6720
cosmos	20951	3	1	0	1.1720	0.1580	1.0950	1.2640	2.0650
cosmos	20952	2	1	1	0.8936	0.8900	0.8913	0.8944	0.8962
cosmos	20953	3	1	0	4.0594	3.8950	3.9670	4.1530	4.2180
cosmos	20954	2	1	1	1.3025	1.2927	1.2973	1.3045	1.3082
cosmos	20955	3	1	0	1.9781	1.6490	1.7890	2.1970	2.3550
cosmos	20956	3	0	0	4.9913	4.4500	4.5940	5.5630	5.6980
cosmos	20957	2	1	1	0.3271	0.2928	0.3176	0.3774	0.3941
cosmos	20958	3	0	0	2.1854	1.8480	1.9970	2.3830	2.5880
cosmos	20959	3	1	0	1.3732	0.9860	1.1570	1.4990	1.5580
cosmos	20960	2	1	1	1.3233	1.3038	1.3194	1.3347	1.3436
cosmos	20961	3	1	0	2.5395	2.4130	2.4940	2.5970	2.6260
cosmos	20962	3	1	0	3.2250	3.1300	3.1690	3.2860	3.3280
cosmos	20963	2	1	1	0.5113	0.5022	0.5067	0.5169	0.5253
cosmos	20964	1	1	1	0.5990	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	20965	3	1	0	1.0098	0.1610	0.5480	1.2930	1.4000
cosmos	20966	2	1	1	0.8955	0.8389	0.8683	0.9241	0.9425
cosmos	20967	3	0	0	1.3093	1.0060	1.1050	1.4850	1.8610
cosmos	20968	3	1	0	1.6018	1.4150	1.5650	1.6560	1.6840
cosmos	20969	3	1	0	0.9970	0.7880	0.9560	1.0490	1.1120
cosmos	20970	3	1	0	1.0960	1.0410	1.0630	1.1300	1.1520
cosmos	20971	3	1	0	2.9564	2.8200	2.8790	3.0360	3.0940
cosmos	20972	3	1	0	0.7780	0.6890	0.7220	0.8540	0.9080
cosmos	20973	3	1	0	0.5630	0.5300	0.5430	0.5840	0.5970
cosmos	20974	3	1	0	3.5367	3.4420	3.4800	3.5950	3.6330
cosmos	20975	3	1	0	1.9146	1.8210	1.8580	1.9750	2.0270
cosmos	20976	2	1	1	0.8927	0.8841	0.8879	0.8954	0.8989
cosmos	20977	3	1	0	0.5158	0.4880	0.4990	0.5360	0.5410
cosmos	20978	2	1	1	1.0473	1.0314	1.0411	1.0503	1.0722
cosmos	20979	3	1	0	2.7278	2.1880	2.4310	3.0070	3.1300
cosmos	20980	3	1	0	0.2931	0.2640	0.2760	0.3120	0.3250
cosmos	20981	3	1	0	0.4283	0.2830	0.3620	0.4960	3.5410
cosmos	20982	2	1	1	0.8870	0.8687	0.8771	0.8932	0.9041
cosmos	20983	2	1	1	1.9359	1.9150	1.9286	1.9561	1.9863
cosmos	20984	3	1	0	0.9068	0.8590	0.8820	0.9340	0.9520
cosmos	20985	2	1	1	0.7454	0.7380	0.7412	0.7469	0.7495
cosmos	20986	3	1	0	0.0849	0.0610	0.0710	0.1030	0.1090
cosmos	20987	3	1	0	0.2959	0.0940	0.1570	0.4230	0.5320
cosmos	20988	3	1	0	3.3828	3.3020	3.3380	3.4500	3.4680
cosmos	20989	3	1	0	0.1495	0.0860	0.1060	0.2110	0.2340
cosmos	20990	3	1	0	4.6918	4.5170	4.5920	4.7870	4.8750
cosmos	20991	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
cosmos	20992	3	1	0	0.0586	0.0370	0.0460	0.0740	0.1180
cosmos	20993	3	1	0	2.0471	1.3780	1.7140	2.3890	2.5860
cosmos	20994	2	1	1	1.2603	1.2029	1.2342	1.3108	1.3616
cosmos	20995	3	1	0	4.8056	4.6500	4.7220	4.8930	4.9500
cosmos	20996	3	1	0	0.2586	0.1250	0.1970	0.3540	0.4870
cosmos	20997	3	1	0	3.8841	3.7720	3.8120	3.9560	4.0290
cosmos	20998	3	1	0	4.8294	4.5320	4.6520	5.0120	5.1380
cosmos	20999	3	1	0	1.9000	1.8100	1.8490	1.9520	1.9980
cosmos	21000	3	1	0	2.4177	2.2970	2.3420	2.4970	2.5320
cosmos	21001	3	1	0	3.0333	0.2320	0.2990	3.0220	3.0490
cosmos	21002	2	1	1	2.2236	2.2082	2.2145	2.2282	2.2341
cosmos	21003	2	1	1	0.2214	0.2080	0.2144	0.2288	0.2421
cosmos	21004	3	1	0	4.2350	4.0900	4.1450	4.3320	4.4200
cosmos	21005	3	1	0	1.5136	1.3280	1.3980	1.6590	1.7740
cosmos	21006	3	1	0	4.0160	3.7470	3.8510	4.1820	4.2800
cosmos	21007	3	1	0	0.3637	0.3290	0.3430	0.3850	0.3950
cosmos	21008	3	1	0	1.2764	0.9230	1.0890	1.4630	1.6790
cosmos	21009	3	1	0	0.1691	0.1070	0.1270	0.2240	2.4110
cosmos	21010	3	1	0	3.3250	0.2940	0.7290	3.4130	3.5120
cosmos	21011	2	1	1	1.8292	1.5377	1.6066	1.8322	1.8502
cosmos	21012	2	1	1	1.1957	1.1763	1.1845	1.2150	1.2233
cosmos	21013	3	1	0	4.9314	4.5840	4.7730	5.1210	5.2800
cosmos	21014	3	1	0	1.3774	1.2800	1.3170	1.4380	1.5030
cosmos	21015	3	1	0	0.2142	0.0190	0.0780	0.3490	0.4930
cosmos	21016	3	1	0	1.3656	0.5850	0.9650	1.8260	2.2690
cosmos	21017	3	1	0	4.3745	4.1290	4.2380	4.5090	4.6070
cosmos	21018	2	1	1	1.2111	1.2036	1.2074	1.2146	1.2182
cosmos	21019	3	1	0	0.6612	0.6050	0.6290	0.6940	0.7160
cosmos	21020	3	1	0	1.6044	1.5430	1.5670	1.6400	1.6760
cosmos	21021	3	1	0	1.7518	0.0220	1.6170	1.8150	1.8740
cosmos	21022	3	1	0	1.3657	0.9620	1.1450	1.5950	2.0350
cosmos	21023	3	1	0	3.9812	3.8330	3.8950	4.0700	4.1250
cosmos	21024	2	1	1	1.6512	1.6462	1.6487	1.6526	1.6550
cosmos	21025	3	1	0	0.6299	0.1080	0.5060	0.7620	0.8130
cosmos	21026	3	1	0	5.8222	5.5810	5.8020	5.9530	5.9600
cosmos	21027	3	1	0	1.5285	1.1440	1.2980	1.7580	2.2410
cosmos	21028	3	1	0	1.5556	1.1300	1.3000	1.8090	2.0880
cosmos	21029	3	0	0	1.6116	1.5080	1.5580	1.6650	1.7120
cosmos	21030	2	1	1	0.8918	0.8871	0.8892	0.8934	0.8965
cosmos	21031	3	1	0	1.6582	1.5110	1.5770	1.6950	1.7110
cosmos	21032	3	1	0	0.2954	0.2770	0.2800	0.3110	0.3140
cosmos	21033	3	1	0	0.7493	0.4920	0.6500	0.8470	0.9730
cosmos	21034	3	1	0	1.0485	0.6380	0.8900	1.1830	1.3690
cosmos	21035	3	1	0	1.9555	1.8580	1.8980	2.0130	2.0550
cosmos	21036	3	0	0	1.0020	0.1000	0.2590	0.6730	0.7360
cosmos	21037	3	1	0	3.0933	0.4990	3.0150	3.1630	3.2100
cosmos	21038	3	1	0	2.0010	1.5920	1.8400	2.1930	2.3420
cosmos	21039	3	1	0	0.3887	0.3690	0.3720	0.4050	0.4090
cosmos	21040	3	1	0	1.4900	1.0670	1.2580	1.7390	2.0320
cosmos	21041	2	1	1	1.9227	1.8898	1.9185	2.0086	2.0779
cosmos	21042	3	1	0	1.4027	1.2310	1.3000	1.4970	1.6310
cosmos	21043	3	1	0	0.8967	0.7770	0.8100	0.9710	1.0080
cosmos	21044	3	0	0	1.1996	1.1210	1.1490	1.2470	1.3500
cosmos	21045	3	1	0	2.5636	1.0840	1.2060	2.6710	2.7720
cosmos	21046	3	1	0	2.5959	2.4440	2.4900	2.7140	2.7680
cosmos	21047	3	1	0	1.5885	1.4200	1.4850	1.7050	1.7760
cosmos	21048	2	1	1	0.9194	0.9139	0.9163	0.9212	0.9240
cosmos	21049	3	1	0	1.0009	0.9080	0.9590	1.0440	1.0780
cosmos	21050	3	1	0	2.0962	1.8690	1.9490	2.2780	2.3720
cosmos	21051	3	1	0	1.4658	0.7520	1.2090	1.7470	2.2220
cosmos	21052	3	1	0	0.8762	0.7270	0.7870	0.9740	1.0140
cosmos	21053	3	1	0	0.6616	0.5980	0.6260	0.6980	0.7170
cosmos	21054	3	1	0	1.1678	0.1830	0.5190	2.0860	2.8780
cosmos	21055	3	1	0	3.6921	3.1710	3.3070	3.9860	5.0560
cosmos	21056	3	1	0	0.3461	0.2780	0.2940	0.3860	1.1640
cosmos	21057	3	1	0	0.8531	0.8110	0.8290	0.8780	0.8950
cosmos	21058	3	1	0	3.9734	3.8280	3.8870	4.0730	4.1370
cosmos	21059	3	1	0	1.3451	1.1010	1.2400	1.4600	1.6260
cosmos	21060	3	1	0	1.5217	1.3670	1.4690	1.5720	1.6110
cosmos	21061	3	1	0	0.0173	0.0100	0.0120	1.7710	1.8500
cosmos	21062	3	1	0	0.8647	0.6740	0.8010	0.9290	0.9960
cosmos	21063	3	1	0	1.5512	1.3420	1.4210	1.5560	1.5740
cosmos	21064	2	1	1	1.2144	1.2115	1.2128	1.2155	1.2171
cosmos	21065	3	1	0	0.5533	0.5010	0.5260	0.5830	0.6170
cosmos	21066	3	1	0	0.0251	0.0100	0.0120	0.0340	0.0390
cosmos	21067	3	1	0	0.8717	0.8410	0.8490	0.8950	0.9040
cosmos	21068	3	1	0	1.6326	0.8990	1.1090	2.1330	2.5080
cosmos	21069	3	1	0	4.6899	4.5280	4.5910	4.7880	4.8780
cosmos	21070	3	1	0	1.3986	1.1350	1.2290	1.5300	1.9840
cosmos	21071	3	1	0	0.7301	0.5030	0.5980	0.8400	0.9120
cosmos	21072	2	0	1	0.9175	0.9049	0.9109	0.9196	0.9234
cosmos	21073	3	1	0	0.3634	0.2430	0.2780	2.8910	3.2190
cosmos	21074	2	1	1	0.8655	0.8529	0.8629	0.9154	0.9291
cosmos	21075	3	0	0	0.9902	0.8830	0.9440	1.0290	1.1240
cosmos	21076	3	1	0	1.4769	0.9620	1.3330	1.6590	1.7870
cosmos	21077	3	0	0	0.9829	0.8420	0.9230	1.1230	3.0400
cosmos	21078	3	0	0	0.6630	0.5940	0.6280	0.7010	0.7360
cosmos	21079	3	1	0	1.8814	1.4710	1.6540	2.0860	2.3650
cosmos	21080	3	1	0	2.9029	2.7790	2.8310	2.9740	3.0280
cosmos	21081	3	1	0	2.8610	2.7050	2.7800	2.9430	3.0080
cosmos	21082	2	1	1	0.2141	0.1883	0.2072	0.2319	0.2484
cosmos	21083	3	1	0	0.8885	0.8160	0.8570	0.9230	0.9430
cosmos	21084	3	1	0	3.9939	3.8060	3.8940	4.1010	4.1710
cosmos	21085	3	1	0	0.7600	0.7220	0.7330	0.7970	0.8060
cosmos	21086	3	1	0	1.7015	1.5760	1.6210	1.7730	1.8110
cosmos	21087	3	0	0	0.5553	0.4260	0.4800	0.6290	0.7090
cosmos	21088	3	1	0	1.8423	1.4150	1.6340	2.0380	2.1840
cosmos	21089	3	1	0	3.0073	2.8620	2.9360	3.0860	3.1260
cosmos	21090	2	1	1	2.7490	2.5679	2.5807	2.7506	2.7542
cosmos	21091	3	1	0	0.7483	0.7030	0.7210	0.7760	0.7970
cosmos	21092	3	1	0	3.2700	3.1840	3.2200	3.3250	3.3380
cosmos	21093	3	1	0	1.5298	1.4030	1.4640	1.5960	1.6340
